id,account_number,balance,owner_id,bank_country
ce35f126-540b-4904-88b6-7f2ce9e35f3d,GB41IJJS72318642839344,266389.99,0b69e97c-c3df-40dd-b4f2-73b9db16571d,IL
cadfe9eb-b6dc-4756-a3cb-72f67670df5a,GB93MZCU33904149728567,378809.48,9cf0f3a8-2739-4167-94f6-c0d093bab5ba,GQ
d3e228a9-ad4b-4205-ac4c-69b81e7d8eff,GB24OVRD01151562197021,501681.69,be0f72f2-0536-499b-a086-0ca5effaa5fe,CI
a80e43dd-29a3-434b-84ff-975fc5cf1085,GB89BMIZ93609060295135,894002.85,63e9f368-b426-4625-91df-57a8aeb6794f,RU
e45f32ca-f0cd-4236-8be4-0aea64761c99,GB98RHAM77722163231606,111276.3,786cf676-c9e9-491d-9f37-28e7d4b3e91b,OM
eb110ba1-d5f1-4c40-9036-2f752396de73,GB61VAPG12381571869423,100283.98,41809dfb-16a1-4f25-93f8-586954806a97,TM
3eb9ae39-ca17-4d93-9445-5e007759655a,GB77YDEO74236353883510,637604.63,b1b602e5-8b91-4be7-a95b-462f91762941,CN
99c7f732-d91b-4988-bdff-6ca4351882b0,GB10KYUQ65415183858639,801538.13,f7a609c3-f254-41e2-8fd8-f541e89ed3f8,US
ce2e5f31-1370-4764-9478-8878904a7f2a,GB94NJNX73944871363795,876664.38,b8fd0068-bcb4-49ef-9564-8d621981ec91,WS
41c5c328-bf75-4c96-90c9-3533db762d58,GB14LBHB60224981992355,426158.18,17c01657-0537-4715-818c-8997ef0565fa,CG
16ff9631-baf2-41eb-9433-0e37a7e17305,GB69HHEF80015024112309,508529.26,c9720570-e62e-4f45-aaef-9c67e67ce564,MK
52ae39e2-0b0e-4e99-a6d1-2da747ff27dc,GB63CYLY95436850139392,431393.94,f475edf1-2f87-490a-9649-1174fbed84c8,HN
5e83c2d8-b38a-4666-907b-2abbf464f969,GB52NSNF53981117484423,815853.94,3e0e5afe-368e-4dd9-86c8-061e77accb4b,GB
5f567145-4e10-43b5-ba7e-bd578d081d70,GB87SFPV67221570829717,903800.8,742ec992-16c0-4db2-af8d-98ff8b5de0f1,IR
c8b13070-79df-4357-99ab-86882dfff1d1,GB70NUCU12038722846517,239839.98,2cf18304-1334-47af-b0ab-2e3d8b58f831,MH
fe1ef348-9f94-4268-8c02-6009fbc69bdd,GB86NCRE62144213591839,650956.24,5d45cef9-7c2d-4699-a974-a1a0b9d0bdd5,CN
0fc805b7-cc78-4394-8380-bde14a79de28,GB83DCHJ93886131357245,367877.46,92dc1eca-bec6-4c6a-af64-cdc2c0dd5f1e,WS
5ab6b791-38f0-454c-8e53-3a8a102cbb43,GB30UVCQ32936405054666,538707.72,15d19ed5-7e1f-4e76-a089-b3f965c07b6e,IQ
5b0342d4-1910-467c-a4a5-10a07f39d2a4,GB24LLQU97421035302300,577807.41,2e86a374-e87c-4df0-b294-a65a5d8e05dc,AE
e2f9e633-cc2b-4911-9042-83e6c49cd843,GB83NEVH84853958002593,505585.56,f1c87f33-865c-455f-a965-2043f75c17ef,KM
353771fa-60b0-4747-8edf-216bb31d442f,GB83UKXD02033023921773,265005.54,f928e060-537e-49e4-8d67-38eb01da8091,GY
f3bdab70-65a6-4bd8-aa74-372c3036fbe7,GB93JLMG20313754487310,266819.39,dbdc4aad-fc33-480c-951e-e0bd39c9bc11,BZ
ce975d01-7d1c-4b06-9754-a36d3d657a23,GB85WGWE44221077047639,935156.14,51f93dff-db11-4234-95aa-944e8fc745c5,ET
b3ccb5b0-83ea-4f6a-b3ba-81b8924b250d,GB30YQXK39126630328217,28070.92,f57391e8-4517-4905-a93b-bee18dc15015,MX
de4dc28f-ef05-445c-9cef-d8fa21e2f465,GB49KTVM27571579894682,593460.44,793c747c-13b3-4bd6-b7e0-02249be9d7db,AF
420af18c-c2a4-4afb-823b-360b116fe39a,GB58BJKT68740838188233,420301.27,54f26c98-c16a-4976-ba62-1ef8e5b89af9,SG
f9812375-c837-49ed-a529-696abd0c3ba3,GB54KLID81711671121895,918885.55,9752fa8c-80ee-4ceb-a722-c1f72938e2b5,CG
8d22150c-7311-49d7-b58f-919a33954fd2,GB92RDUI11228927704161,768284.18,5e529db6-4db9-4357-b5ca-20adc1462eeb,DZ
e2502646-68f2-44c0-8cfa-52b35fea009a,GB58WFUM28668252002116,743447.51,e8ee2437-48ca-48d4-9fa3-0c89b13eff51,KM
30d59b4c-793b-487c-9a23-99de3557b5e6,GB97JRAY63696544199572,966270.4,67d496f8-0aca-42a1-ab18-c901ae688aa0,TO
ea84edc2-446d-4d17-b2d8-c4199b39edd5,GB80ATUB32483055361817,231383.26,226b78be-663a-42a5-bec8-b40c5fad7a5f,JP
9ba3c8e5-6c03-42cf-bc9d-0fc80ddc7699,GB13XSEP68886352389087,802945.85,d63725e9-13ca-4e43-854d-54238b2577e7,YE
f70a5ff7-7bd6-4269-93d0-1d5dacab32a3,GB49NDXY26285564798703,801149.45,d31b3279-b9c9-438b-a8e7-98c072a3521d,MN
042b995e-014d-4a69-b09c-07c420987695,GB16OFQQ11258678862126,711635.55,b2157c38-2d26-40fc-a66e-8670113e38f7,BD
8e03c990-5bb7-45a0-9246-732b36d33f37,GB46NSGD21499975288803,83628.07,ca3d30ce-f186-423a-b598-d3924b8dbee2,TZ
dc31cb7f-c6a1-4005-95b5-4ab9fd7fd295,GB05OLNJ31180846211891,962380.12,fbe46b44-ca87-486f-9c23-7ead76bea027,US
e602b1d8-1532-45e9-87e6-7548ee4b26fa,GB34XQIB15314812018140,630649.1,2e73a746-2f00-4fd3-adaf-7c21e6880599,PT
21218fe6-a644-49d4-bb4a-d37acee3c61b,GB96AJKA42490134471868,398969.63,a509474a-b0cc-4e1c-92cd-8a9773ec68b9,MK
fe4065f2-997a-48ac-9e4f-64886fb4c7ef,GB56TBIF53015417462077,299175.01,5d9d6040-9c24-42f9-9368-d82493227439,JP
cb348602-c0a1-4a16-bdec-6890765eb818,GB42VMKS01236730575357,424968.86,6b533397-4ebb-4705-8fcb-5f5b7e99efc0,SA
f6b00f71-2701-4477-bcbe-d3fe3684ae61,GB84TDSE69670824832423,776820.87,f730c327-2529-4935-a5a5-680b9f12035f,IT
904b6ad0-08dc-4d2f-bdac-6ed20991d09c,GB26OLSP97466932338711,383641.68,1c4602fe-4e28-49e2-9f4d-801edeb886b3,RO
86639b5a-8c4f-4792-b690-5c4527ea7899,GB72YTKH37842651409563,737966.86,3d51dc4f-1d0f-457c-84d8-74bd530fc4d2,ZW
0ac7e406-b735-4eff-9696-9bde51e7e675,GB07UKLT64875658208938,203057.12,4cf31135-ef64-47f7-8c27-d9022f5ad825,DO
918af230-6a2a-43e0-9cc2-cc0746aaed28,GB52ONQK22514210586464,274207.43,80687c21-45cf-4ed7-a852-d48761e0785b,HR
460c154b-9ad6-427d-b775-3bb41fcd90c4,GB03ECCY38804605024365,780347.59,216d7e47-6b85-449b-88b0-fa3775a7b7b7,ZA
d5e1d806-4b2f-4e11-9bd1-246fa577e551,GB06NOTQ87795689264118,858006.92,8873cc14-02a2-4ff7-9a22-0413f503663e,TN
801c49e6-e115-4d7a-9dee-9d30dbf82428,GB51VNMY19448874899840,541551.6,724d208d-dec6-49de-9be3-9d82303d8c1c,YE
27cad90f-58cf-498d-88a2-a50dac9b56af,GB87PNOH06948954269924,199613.89,91c88545-306b-44e3-818d-3c3d72b87eb8,ZM
38e46a00-242a-4afb-89b1-47e502218083,GB53DPFS99450712737098,47495.12,90872a86-7133-4630-b948-6699674a3fdf,ST
722bb1d9-b654-48d8-91f1-784dfc4b0dc2,GB10AVJT82564513876082,765264.55,76b9b472-a9fb-4d85-9276-3a5601ce23c6,DK
5287436b-8535-4bfe-ac56-515087ccaed0,GB44JNRI70252520874409,602692.59,72e83d71-a3fb-4895-a0ee-9e3b72335532,ZW
24c12ac3-5ed1-4b3e-bb42-5bd5c4a0aa70,GB19JRCA72361062972202,126222.09,904360f4-556c-49e6-b0b9-1e9ea159c11c,AO
37684bf4-8618-4a04-8799-7ecd54c23492,GB68RFCJ00194159401030,210925.99,7f5566c5-5ba0-4628-b4c6-d18d500bdc7a,NZ
b145b470-cfc8-4725-8426-a463cc4ed52a,GB17VPKS23230685253819,654925.84,5751e7f3-8c60-4a2e-85dd-43daaf18cbae,DE
3d841a04-5f77-48bc-956f-4ecf2efe8ed1,GB25QQOR54997528025309,375479.1,1a459061-f737-477e-899c-d57a265285af,IS
1d774e2a-e109-4a24-a681-677f07fe9dee,GB72XLPK61329706207550,770638.8,87d014d6-8f34-443d-aec4-4859e6dfc164,BW
6fb794cb-d23e-4d4b-b29d-ac475b9f064b,GB21QHII68504080008241,125978.7,5b9c6e74-4693-4843-92b5-a8ee2ab6c7da,SD
ec7ab12d-7b20-4e74-b3e6-bfea186f6dda,GB19SINN24380707769656,718044.44,14d53049-d2c8-426c-9ff0-c668a9fcb7c1,ZM
4878a822-a8e2-4321-a31c-ad472890c66b,GB91VLQH45994108815021,969642.52,29e7b1cb-c057-452b-bc43-ca6b5b331e50,WS
f34408a8-9f43-4978-b957-9617efa9accb,GB20KLRE03699047306885,674688.32,59516276-6912-423d-8772-908fe3797039,IS
ccb838e4-4a21-4c54-a091-7ef0ec748af1,GB19ESKD33215827918894,483650.52,3599f727-ffa9-4eb1-92c2-25034cca6d3b,MV
98f129e0-6a27-48d3-abe2-567d4cca2464,GB34SKXL97085738885496,143733.1,b503e676-9c96-4121-9f29-91c83e646dea,SC
2383e4e8-f016-4a44-a009-352fecd79c68,GB58KWOZ95758845734662,717176.17,a788ba37-c9f6-44d3-9ebf-860f54dd4083,DZ
4fa390d9-eea4-4250-b428-420f9af16a4f,GB66LRBQ11488689998690,25085.49,ba7227f1-056e-485d-95fd-8b6831dc8eb7,LB
36766b83-3679-43d6-8b45-453d98f96535,GB30ZMMG54881281873542,264069.64,e15a2044-2516-4a22-be78-c6eb21a1e791,MN
9e5152ab-9302-4af5-9a7a-04bfa05e1aa6,GB07BNCR21326311732697,630549.81,07c04c07-5856-4d17-a030-fbfed1b022d2,JO
c91b8d44-eb5d-4c03-af3f-44ecf8b39878,GB73ZVYX52227733665696,470150.67,f203b251-4e96-45fc-9084-54f1865a2e32,PY
64b0eae1-f21d-4667-a392-6049b3f492d3,GB56QLPP87534508747293,784004.86,832f858c-ef44-414b-b500-cfe1ec7dcdde,BN
7ecc3589-6693-464e-bafe-aaf41ed160e0,GB74WVPY69259251095187,237948.42,773ef68b-9fb6-4727-91ca-cadd38965a39,LS
15be6bad-1526-4230-b279-03b2c6a1c5e2,GB50QEMJ93010272301772,634026.45,ba5a83e7-4346-43cb-a0e4-2a0d1f14613a,CI
03ad46d2-c08e-410e-8393-3f97cec6d603,GB47VYEZ47583370622978,661245.57,f0b8c1c0-b651-4a63-a426-3f674c995418,FJ
abf0598b-2c09-4a86-afda-9849eb8c7977,GB73CWYI55147269792110,730886.63,f95e466b-c5d6-4d74-b9e5-0d8d9c3fb181,BF
e18e6779-b21e-4bc2-ad8c-a4726e61faf4,GB87BBRE72403088528364,965211.87,0fc891d6-a72a-4b3a-87ee-38788cfc285d,CI
561fa250-e1db-43fb-957f-bcc7fe4e8b54,GB19KMIE70814460484998,506296.97,ebbd8287-67d3-44b6-ba42-fc786bc9db1b,RU
fe04d234-ad4a-43b4-8564-118d14f7c9d5,GB82ONBI86411022745598,613016.1,fbaa904f-b56c-41a7-9fa4-04f71d1cd3ef,PW
adb6ea52-f219-4e4e-b6e2-2ae61f804aba,GB34KGBI05984242493011,882529.7,3870513e-0f4c-4f1d-bf6c-8077bdb9af06,SL
47640763-2714-4d00-809b-e61469934554,GB89AMAG00042789409887,231653.67,0c9a2d84-e7e6-4d10-bde8-e9a7161c9cbd,LY
fa9ec6ec-d023-4a90-b5bb-b8d26ff4ab5c,GB18WUUL56875820237449,51322.0,cbe40886-4970-4c62-b7c2-f34272a36c79,SE
c95f140b-278b-4535-b62c-08635e2f05e5,GB85VNDS85719420125109,895585.7,3c4d1ba7-9353-4460-b8b6-1f0bd572e063,GD
60a58513-b940-4c98-b8f5-98b8dd7b4b2e,GB27EYFW46011862165193,296064.83,7b16aecb-7cce-454e-8867-06c44bce0e16,JP
7385de8a-fb4a-41bf-9ea3-fe524c9f6f64,GB29XSZB65708445595921,740488.13,a8b3a159-54dc-4ff5-bb09-76ac083e379d,GD
cd546db7-2d62-461e-bb4d-d01ee87d52de,GB46TOKF68054513834026,980903.53,12cc0493-e2a9-4cca-b2d2-88d94c5f9e05,NZ
dfb4b97a-b9ff-4f2f-900e-b806b3fb00b8,GB02IMXJ14538920726907,606915.24,6bbaa8b6-6bfc-44bc-881b-032070bc1a24,IR
002cdee0-21a4-4868-8b6a-26b66a88783b,GB05DKSE37308039465779,728771.67,aa7eb67c-9694-448e-9723-a1f3b01111a3,MW
eedce12c-ff44-4977-8387-190884e452bc,GB09HNEQ81630671236803,45907.92,22b932db-aca6-4c20-a47d-4ff608a33366,BB
0419e6d0-e470-4618-ab24-65f250d2f91c,GB92OPOE12381430555893,194688.06,42399a10-a99f-43a3-871a-729c2b97a00f,FR
ef197d09-f3cc-46cb-9775-8df57a7efdc1,GB63LFUN87415284354436,377960.33,8c9e88a2-9a2d-4980-8604-89b29a9a3934,YE
64bd044d-b549-458c-993b-f8d679398c47,GB02UMWX27894077863107,767398.03,588c15a9-1254-41dc-a979-949926e7f9cb,YE
043d48e7-f9da-451b-a397-b32bf708fe2e,GB89FIFJ60949270750715,569797.29,f885cbad-f53a-4af9-b594-8b75893e0d45,DO
40963dfc-aa58-4c90-8f9e-7a8c49a4ddda,GB60ITKF54674710501816,764209.08,d9f6c77f-5e83-4303-9075-f63c4eabd800,FI
8b84bbae-ead3-4aff-9b0d-e325f07939dc,GB58JWCT13160881358065,573964.16,23916222-8f37-45e3-9e14-f18981756fcf,BA
ce1acd3b-6d57-4b25-92d9-1aefa88021da,GB12PIDP10080180747726,320500.96,f77f9013-36c9-46fa-a7c4-015767fe7902,MT
9827bf91-1eec-4e27-9de1-0a919de690dd,GB88XNYX76494986862284,834187.49,1c9846a2-95b2-45bf-8dad-e4be822c5747,FR
ba60df26-0b33-4767-baae-8ae7b8ac77cd,GB98BDWC00127002152956,157840.28,34a64290-e162-4fc6-9efa-84efeb3e5329,SC
27afa214-0032-4460-82b0-e6f0eb4160ea,GB37QQWR80096675004372,811936.53,70dfc262-f227-4a5d-abc4-aee2bb2d723d,HT
950f950d-befa-4f76-9a9a-1a7672f975cb,GB28PDCO76135107047660,613569.32,6128bfd8-5ae4-46b4-ad0a-a67805484d26,BE
90dbfd47-e96b-4255-b596-e939a6fd9b3c,GB10YNKR58217169524310,15766.69,ebefd45d-e096-4b44-a447-a108cf17ab62,KE
65a2d307-d471-44ed-91bb-2db66a46cccf,GB57CIUB86179255253847,479945.01,4958e9b3-03da-4c38-8b2b-fa7b4914455e,GR
be1e1304-48bc-48e0-8c4c-e023be43bf01,GB54WEXB03074659242051,690578.96,2d82e11d-0a85-4fcb-aea2-112b148b0fdf,TW
bb28279b-6b11-4cf7-a3bb-9fea49ed2653,GB25ZLCV48752964996658,488689.61,f3c10b79-c7c2-44bb-b35a-53db1ff3ba8f,RU
ff2001bd-6882-47a2-bea1-9a3f640b0ed1,GB42SSSN54933608541572,245615.48,047c40c0-0ae6-4d17-941c-94de7b1a3eef,GE
b06029b4-6971-47cf-b069-4363de68ddc9,GB71CFMR85954739709715,626994.39,36594973-cfac-428f-8aa8-351f1d628527,CH
28d46560-b18c-4402-89ab-fd82edc0607a,GB54MXWC77399383845677,717127.29,e85e8dc5-39c6-4545-8ba3-3b620535e9b1,MM
c252ea7a-4910-4c93-9a69-a8841a31b164,GB11DGXA75613756996027,236508.58,6a9eebc0-7065-420f-827d-e52d355c2f0d,SV
d2942ad5-8ebf-446f-bdd1-8ae06701aff2,GB37MCVL84291643519177,906671.17,2f58434f-ebe5-4581-9b34-e6cf69ecdb24,SM
78b3d961-e692-4817-b5f0-cc2965bc27a3,GB70BREA14623937224117,82267.92,713e2c5c-a014-4695-b14a-66d00f909dd9,MZ
2de7071d-3df9-4520-8794-7e608cafe651,GB20KMRG25657734023853,678000.2,4344e83e-4d51-4342-a3eb-84054cc235ce,GR
54f20dbb-df3d-4586-91a5-cbe57abebc4c,GB55XMAU28875472764924,239283.98,5e962aee-8b14-46ec-bc44-4954cfa5436d,QA
f0b7d0b0-c36f-4312-a3a8-57771cdfdc30,GB39FHHM14113707648805,547359.25,d481c644-1d13-4a48-8752-4bda9b5e9dbc,NL
f3aa7800-ea78-4480-97e7-d437c14b22f5,GB31QTTB95953322968276,198941.41,c025f67f-2526-43e2-8f80-f9e5271747a7,ZA
be6a5ae1-74ca-4af1-9c3d-8aea8081dba9,GB75FGPG24404417933400,651401.37,587e9b72-5644-4bb9-a04a-cef8c075e719,NP
0d655079-2abb-45a1-b205-f1748b6aca3e,GB43DISK58525590281988,122040.66,52a6b15a-3aa8-4935-a12e-ca20bbc91232,UZ
0c5be915-9352-4253-9d07-478adbd18c2c,GB62BQDJ58870196540349,939961.29,1d7112dd-a06b-446f-8ab2-19300e3b6e77,LY
37e9242d-7361-43d4-8e6a-d46eab7443c8,GB80QYRU64254312610248,12486.32,24a49a91-3173-4174-bcef-f955e5bd07b8,GB
88bf4751-0648-4cde-88a2-db0d6a77b2f5,GB62JXMQ52085560107332,429588.26,1aa7f357-3a0f-499b-9d0a-302cd474eb7d,ZM
1f45f586-2ebf-445c-b0fe-036751fb508c,GB27LDMU77656568496292,53621.96,cadf36c7-0644-4e30-9750-953e2cc7bd04,HR
2412c37a-e999-406d-a4f8-009d8c1ba825,GB86YOFF21387466637756,200610.55,0b2926de-d381-4f55-95de-8c679cc6c458,SL
f61ef836-eeb1-477b-b69a-4d8b8f928957,GB53CAVZ39654494990129,417981.19,29f6925f-420a-48d1-bb34-5b9224312296,LS
307c665c-3015-4c27-abf3-b9b9e2c96d95,GB69YGFL42482221408185,324445.59,39f5690b-00ce-4524-b7c7-2845ec929eea,HU
660a5b42-c066-4770-90c2-787f498f05ec,GB18TTXK29750230287284,64887.05,9e17a5ce-079b-4d82-92b4-32638d306bbe,GM
c2e11c0b-6c73-48d2-b029-5a7b57e6e3a4,GB10IUQH68532950549849,737152.61,9bb0b334-9016-4440-9525-8c49ff6dd726,AT
dc663e65-67d7-4ba1-bda1-74b9a42427ec,GB59PPDQ22663540142792,183661.92,c44a4ab9-7455-42be-8422-ff5e076c4896,RW
f1c52b46-5a9c-49ef-8034-456bdbf75e5e,GB67RJMA68154562913271,809644.13,ce60863e-a596-43dc-8758-f81d5e7e5fee,TZ
178b6dd6-4579-4751-86d9-0b35ab254377,GB09ZDPX14261896165607,335158.7,d39be6cf-3a77-47df-8007-2208c6335630,LU
a17f337f-5e34-4d98-9bb3-344d0a4e5758,GB42EBMY98014221493569,633479.85,5539f185-be54-45b1-96f7-eb8598d0a47b,KW
5d6aee5a-f6fa-4a91-98ee-95dfb33d0e43,GB57NMBM52845738404277,498293.91,01785a16-8daa-47e0-86be-c3a09976b920,LK
a1686169-b111-4918-89af-0d6e228382be,GB76PBCD76747292409172,404822.37,cb5919a8-265f-40cc-909f-4241016cc194,LI
fba652a6-0ba2-4d4d-acce-f093659ef424,GB42MNEQ62991740198407,549389.95,528850c8-bd7e-49be-8d78-6d356d5a381b,AU
9c829a35-66e7-46bc-bcd9-ad562f9f29d9,GB78FDQR77433019510950,416155.11,d0d7c157-56e0-437e-b690-5eb6976cec28,FI
644f322f-7997-447f-9abf-71cab74c5d1d,GB54NGKD48207815075785,630786.17,662fd31b-7120-4371-9101-24dc64f3a314,CD
d0ad5094-e7dd-4da1-b9e2-e0918dcdee21,GB17LDSS02512521596137,193937.89,af9c6034-1b43-4c1b-9b49-9be5c0986975,LI
56e9026a-e2ab-4225-a0f5-65d1e0bb2e4e,GB35KZPQ65424313281809,738809.43,bf42b11e-fa75-43a1-8218-a0cc40d1fd31,PE
eb7e5c4a-d0d7-4181-80ef-dbd12633929f,GB57DJOJ19844683949153,458826.84,e609fc2f-9f26-429c-ba9e-b83fd1473d69,KN
6162b742-2e7d-476d-9dea-a47520e42ae5,GB72TCNW24259581443492,256178.46,6962fec2-5376-4b98-849a-8d004671b685,MT
652c686b-6ef1-476b-9a74-17b5aa55e62f,GB19TEJN22333869382906,993055.33,4e56fbf4-8b66-4ae7-8cf3-27298cbcbf13,KM
77625028-cd75-4d32-80e0-1017142fdb52,GB51XMGR65151595460636,957856.47,5159ccb2-e43a-4f08-a921-2d7f1983163e,PK
b2c9edb2-c0fe-40b1-a9d2-328623a3ce2c,GB02GZIM03637925096223,383612.13,e31a95da-b0b1-42e3-b3e6-3fcf8419af25,KP
85305c7e-61b6-4b68-8d24-dc61f51d7c3a,GB67AEWD41797691939750,113868.91,46d7bd45-8055-40b9-bdec-588f3795c3aa,DO
91d60993-7acf-4562-8b93-205a43cb6478,GB09XLST98371962006547,905963.8,2bb61750-e515-4e8c-b76f-5ec44562f903,TT
5d91c447-cf4b-4b73-a832-690d3ba1b2f2,GB75YAYJ21050075774285,55288.1,be8eb632-4b31-4032-90a5-0c5e54364430,IN
49a66063-d670-46ff-8fe3-e43cdc4cb522,GB15GOKQ14872263518507,793413.78,c6c465f3-fc0f-464b-8e55-7a34e69b7818,TM
7e6cd265-6e73-4a9e-af39-3cb9d595287c,GB76GCIJ44238815134184,311662.87,ec5eaff3-8420-42e7-9515-a19d1c8fff44,AD
644c71a3-b7d8-4a58-aa8f-f2b73693b8e5,GB55UXZS07516531527130,420858.23,e056b155-82ab-42be-8a27-9dcd833f68b8,VN
6e0da477-ce0d-496d-9725-173be6030cdf,GB48FOEC70185186439790,619226.75,d760c3f4-a58f-41ca-be38-edee41ffaa07,BH
0e234f5f-3bda-45ae-8f3e-44c13d7796c1,GB66SKZU41579968531791,741540.11,08c02510-5fda-43ec-a49b-d1dfa1cfef1e,KM
89c2d990-dcfd-4f2f-b4e0-cd99e3de1e86,GB56YZPK25938185409260,664941.33,d5d95a4c-9781-4803-9765-e6b302819a2b,KG
5e0c295e-825b-42a0-87ee-25cb7321c58f,GB93GGZP86784939653472,224898.45,0e0b2d0e-8815-4ffc-838e-4356f7b1fc55,KP
a1bd6d76-4630-4c7a-bdd4-1411e2467075,GB92MQTS13582306743907,727829.35,e9ac0ae6-577d-4694-a9fc-472a28cf4b73,DO
ec9bd723-c94f-466a-8cb1-73dab5d7e388,GB92XDUU53736390751176,480115.77,c2774700-5aad-434d-ac9a-4dafe4e53f76,BG
519d9ae6-deea-4af5-9bbb-42faa7775e62,GB06JMMJ73779076205297,338447.37,13d75483-3c5f-4ade-b8cd-1f3aee7edc45,SY
03d51199-876e-4f03-9c2d-6ad42526dd7d,GB07JXFY56496109297328,919957.37,afb60431-ea80-4423-98b6-a052e24e1513,NE
938c6f64-dcc7-49c1-9e8e-7e62930bb42f,GB53LWHO02371134834684,160647.1,82db3fd5-af91-4f19-9b76-5d9da58e8daf,BI
4ac22ca0-43f5-4a58-ac5d-4210fcf059ee,GB95PUWZ46916230723328,518061.95,025328ac-0b17-4f75-9160-2a3ddd146a1b,BY
4c330a7b-0db2-4c0b-9b0b-cfc4c12190e7,GB40OXHJ68887804356240,83909.56,9861a7c7-6656-4b8f-a7ce-8303b2fdbe92,SV
